#YYYYMMDD,hour,TDays,Precip_mm_Value,PressureSeaLevel,Temp,HumidityRelative,Clouds8th,WindDirection,WindSpeed_ms
*
19980408,1,3019.041667,,1004.200012,2.299999952,65,8,50,3.599999905
19980408,7,3019.291667,0,1004.299988,1.100000024,75,8,50,3.599999905
19980408,13,3019.541667,,1005.099976,3.200000048,65,7,100,2.599999905
19980408,19,3019.791667,0.1,1005.200012,3.700000048,58,7,20,3.599999905
19980409,1,3020.041667,,1007,1.299999952,72,7,40,3.599999905
19980409,7,3020.291667,0,1007.099976,0.100000001,68,8,50,3.599999905
19980409,13,3020.541667,,1007.799988,1.100000024,95,8,210,2.099999905
19980409,19,3020.791667,5.6,1007.799988,0.200000003,99,8,210,1
19980410,1,3021.041667,,1008.700012,-0.300000012,98,7,70,0.5
19980410,7,3021.291667,4.2,1008.599976,-0.400000006,96,8,60,1
19980410,13,3021.541667,,1008.5,3.599999905,69,8,300,0.5
19980410,19,3021.791667,1.7,1007.5,2.200000048,87,7,40,4.099999905
19980411,1,3022.041667,,1007.200012,1.799999952,67,6,30,4.099999905
19980411,7,3022.291667,0,1006.5,0.5,75,8,50,4.099999905
19980411,13,3022.541667,,1004.200012,1.600000024,91,8,30,5.699999809
19980411,19,3022.791667,0.4,1000.599976,5.699999809,52,8,50,4.099999905
19980412,1,3023.041667,,1001.900024,-0.100000001,90,8,30,8.699999809
19980412,7,3023.291667,2.2,1000.099976,0.300000012,80,7,30,9.800000191
19980412,13,3023.541667,,1001,3,59,8,50,5.099999905
19980412,19,3023.791667,1.8,1002.900024,0.200000003,97,9,90,3.099999905
19980413,1,3024.041667,,1003.799988,-1.700000048,85,8,40,3.599999905
19980413,7,3024.291667,0.3,1001.700012,-2.099999905,83,8,40,4.599999905
19980413,13,3024.541667,,1000.299988,0.5,83,8,60,3.099999905
19980413,19,3024.791667,1.2,998.7999878,1.5,77,8,70,3.599999905
19980414,1,3025.041667,,998.5,0.600000024,80,8,70,4.599999905
19980414,7,3025.291667,0.4,998.7000122,-0.600000024,87,8,70,5.699999809
19980414,13,3025.541667,,1002.099976,0.800000012,97,9,70,3.599999905
19980414,19,3025.791667,4.3,1004.700012,3.400000095,71,6,280,1
19980415,1,3026.041667,,1005.5,0.699999988,99,7,50,3.099999905
19980415,7,3026.291667,12.8,1004.599976,1,95,8,110,2.599999905
19980415,13,3026.541667,,1005.900024,2.400000095,89,8,240,4.599999905
19980415,19,3026.791667,1,1004.400024,3.700000048,80,7,80,2.599999905
19980416,1,3027.041667,,1001.400024,2.700000048,91,8,60,3.599999905
19980416,7,3027.291667,1.7,997.0999756,1.5,95,8,50,4.599999905
19980416,13,3027.541667,,995.4000244,3.099999905,91,8,70,5.099999905
19980416,19,3027.791667,5.3,993.9000244,3.900000095,94,8,60,4.599999905
19980417,1,3028.041667,,993.2000122,2.5,94,8,30,5.099999905
19980417,7,3028.291667,5.1,994.2000122,3,92,8,30,4.099999905
19980417,13,3028.541667,,998.2000122,4.300000191,82,8,80,2.099999905
19980417,19,3028.791667,0,1001.200012,5.199999809,77,7,40,1
19980418,1,3029.041667,,1004,2.200000048,88,6,20,3.099999905
19980418,7,3029.291667,0,1005.099976,3,84,8,60,1.5
19980418,13,3029.541667,,1006.299988,7.300000191,61,8,30,2.599999905
19980418,19,3029.791667,0,1007.299988,5.800000191,72,8,20,2.099999905
19980419,1,3030.041667,,1008.700012,3.400000095,86,8,40,1.5
19980419,7,3030.291667,0,1009,3.599999905,81,8,40,2.099999905
19980419,13,3030.541667,,1008.799988,7.599999905,55,7,70,2.599999905
19980419,19,3030.791667,0,1009.299988,6.699999809,61,7,250,1.5
19980420,1,3031.041667,,1011.099976,2.5,83,7,30,1
19980420,7,3031.291667,0,1012.5,2.900000095,86,7,60,0.5
19980420,13,3031.541667,,1013.599976,8.5,54,6,230,2.599999905
19980420,19,3031.791667,0,1015.099976,7.199999809,60,5,240,1.5
19980421,1,3032.041667,,1017.599976,1.100000024,94,1,40,3.099999905
19980421,7,3032.291667,0,1019.799988,1.399999976,97,1,0,0
19980421,13,3032.541667,,1021,10.69999981,52,7,250,1.5
19980421,19,3032.791667,0,1022.900024,8.5,59,8,240,1
19980422,1,3033.041667,,1024.800049,6.300000191,75,8,40,2.099999905
19980422,7,3033.291667,0,1025.699951,7,84,8,50,2.099999905
19980422,13,3033.541667,,1025.699951,13.89999962,51,2,240,2.599999905
19980422,19,3033.791667,0,1024.599976,12.30000019,59,7,20,3.599999905
19980423,1,3034.041667,,1026.300049,6.800000191,74,2,30,2.599999905
19980423,7,3034.291667,0,1026,7.400000095,71,2,50,2.599999905
19980423,13,3034.541667,,1023.5,11.19999981,65,8,120,3.599999905
19980423,19,3034.791667,0.6,1020.900024,9.600000381,91,8,30,3.099999905
19980424,1,3035.041667,,1020.099976,8.600000381,94,8,60,2.599999905
19980424,7,3035.291667,0.2,1018,7.900000095,96,8,50,3.599999905
19980424,13,3035.541667,,1016.599976,10.19999981,89,8,50,4.099999905
19980424,19,3035.791667,1.4,1013.900024,11.30000019,84,6,20,3.099999905
19980425,1,3036.041667,,1012.099976,10.19999981,83,8,60,3.099999905
19980425,7,3036.291667,4.1,1010.099976,8.600000381,97,8,90,1.5
19980425,13,3036.541667,,1010.799988,9.100000381,94,8,200,4.099999905
19980425,19,3036.791667,3.9,1010,8.100000381,97,8,210,1
19980426,1,3037.041667,,1006.799988,9,97,9,220,2.099999905
19980426,7,3037.291667,9.7,1002,8.699999809,95,8,120,1
19980426,13,3037.541667,,1000.099976,9.199999809,95,8,220,2.599999905
19980426,19,3037.791667,8.6,1001.400024,9.600000381,81,4,250,1.5
19980427,1,3038.041667,,1005.5,5.5,96,4,210,2.099999905
19980427,7,3038.291667,0,1007.799988,4.699999809,93,8,0,0
19980427,13,3038.541667,,1007.900024,10.89999962,65,6,60,2.099999905
19980427,19,3038.791667,0,1006.299988,11,66,8,30,3.099999905
19980428,1,3039.041667,,1006.599976,8.399999619,75,8,30,3.099999905
19980428,7,3039.291667,0,1004.700012,8.699999809,78,8,40,6.199999809
19980428,13,3039.541667,,1004.700012,8.699999809,94,8,340,1
19980428,19,3039.791667,2.7,1005.299988,10.10000038,93,8,20,1.5
19980429,1,3040.041667,,1007.400024,8.300000191,97,8,80,1
19980429,7,3040.291667,1.3,1010.299988,7.800000191,97,8,230,0.5
19980429,13,3040.541667,,1013.400024,9.699999809,92,8,240,1
19980429,19,3040.791667,2.7,1014.799988,9.5,92,8,40,1.5
19980430,1,3041.041667,,1014.900024,8.5,91,8,30,0.5
19980430,7,3041.291667,1.3,1016.400024,8.899999619,86,8,30,2.599999905
19980430,13,3041.541667,,1017.5,14,72,7,10,3.599999905
19980430,19,3041.791667,0,1018.200012,11.5,76,8,20,1
19980501,1,3042.041667,,1018.599976,9.399999619,86,8,50,2.099999905
19980501,7,3042.291667,0.4,1018.599976,9.699999809,78,7,10,2.099999905
19980501,13,3042.541667,,1018.5,12.39999962,57,7,50,4.099999905
19980501,19,3042.791667,0.4,1016,11.5,84,8,40,3.099999905
19980502,1,3043.041667,,1013.900024,9.300000191,89,8,50,1
19980502,7,3043.291667,6.3,1012.299988,8.399999619,90,6,20,2.599999905
19980502,13,3043.541667,,1011,12.80000019,58,6,60,3.599999905
19980502,19,3043.791667,0,1009.599976,14.60000038,36,3,40,3.099999905
19980503,1,3044.041667,,1012.900024,7.300000191,55,6,40,4.599999905
19980503,7,3044.291667,0,1013.700012,6.300000191,45,2,40,6.699999809
19980503,13,3044.541667,,1013.099976,10.60000038,36,5,30,6.199999809
19980503,19,3044.791667,0,1013.400024,10.30000019,50,6,60,3.099999905
19980504,1,3045.041667,,1012.900024,6.099999905,62,1,20,5.699999809
19980504,7,3045.291667,0,1011.099976,5.199999809,71,6,0,0
19980504,13,3045.541667,,1007.299988,13.80000019,35,6,210,3.099999905
19980504,19,3045.791667,0,1004,12.39999962,49,7,230,3.099999905
19980505,1,3046.041667,,1001.599976,7.599999905,75,7,40,2.099999905
19980505,7,3046.291667,0,999.2000122,7.199999809,89,7,260,0.5
19980505,13,3046.541667,,996.2000122,12.69999981,48,5,240,3.599999905
19980505,19,3046.791667,0,993.9000244,11.19999981,59,3,220,3.599999905
19980506,1,3047.041667,,993.2999878,4.400000095,94,5,70,0.5
19980506,7,3047.291667,0,992.2999878,6,92,8,100,1
19980506,13,3047.541667,,990.9000244,10.89999962,54,6,220,3.599999905
19980506,19,3047.791667,0,990.7999878,9.100000381,69,7,110,1
19980507,1,3048.041667,,993.9000244,2.900000095,94,0,40,1.5
19980507,7,3048.291667,0,998.2000122,4.699999809,87,2,200,1
19980507,13,3048.541667,,1001.099976,12.80000019,38,7,190,5.099999905
19980507,19,3048.791667,0,1003,8.100000381,93,8,190,4.099999905
19980508,1,3049.041667,,1003.5,9.100000381,92,8,200,7.199999809
19980508,7,3049.291667,0,1006.5,10.19999981,81,1,200,5.699999809
19980508,13,3049.541667,,1010.5,16.20000076,27,4,250,6.199999809
19980508,19,3049.791667,0,1014.299988,14.80000019,25,1,280,5.099999905
19980509,1,3050.041667,,1019.700012,8.300000191,51,3,250,3.099999905
19980509,7,3050.291667,0,1022.299988,7.099999905,72,5,0,0
19980509,13,3050.541667,,1022.299988,12.19999981,62,8,210,4.099999905
19980509,19,3050.791667,0.7,1020.799988,9.399999619,95,8,270,1.5
19980510,1,3051.041667,,1018.200012,9.600000381,97,8,40,1.5
19980510,7,3051.291667,4.7,1016.200012,9.899999619,96,9,180,3.099999905
19980510,13,3051.541667,,1016.400024,11.80000019,89,8,180,5.699999809
19980510,19,3051.791667,0.1,1017.299988,14.30000019,61,5,230,3.099999905
19980511,1,3052.041667,,1020.700012,8.399999619,63,4,20,1.5
19980511,7,3052.291667,0,1023.5,9.5,51,5,250,1
19980511,13,3052.541667,,1022.400024,15.69999981,30,3,290,4.099999905
19980511,19,3052.791667,0,1021.799988,15.10000038,30,3,290,4.099999905
19980512,1,3053.041667,,1025.199951,8.5,52,1,30,5.099999905
19980512,7,3053.291667,0,1029.199951,9.300000191,57,2,40,7.199999809
19980512,13,3053.541667,,1030.699951,15.19999981,37,2,30,3.099999905
19980512,19,3053.791667,0,1030.199951,15.89999962,32,1,110,1.5
19980513,1,3054.041667,,1033.400024,7.099999905,70,0,40,2.599999905
19980513,7,3054.291667,0,1034.5,9.600000381,68,3,0,0
19980513,13,3054.541667,,1033.400024,18.20000076,36,1,230,2.599999905
19980513,19,3054.791667,0,1031.400024,16.39999962,44,3,200,4.099999905
19980514,1,3055.041667,,1032.099976,7.800000191,86,0,0,0
19980514,7,3055.291667,0,1031.900024,9.899999619,78,6,250,1
19980514,13,3055.541667,,1029.599976,20.10000038,38,3,200,2.099999905
19980514,19,3055.791667,0,1027.199951,20.10000038,41,5,240,3.099999905
19980515,1,3056.041667,,1028.900024,14.19999981,61,3,30,2.599999905
19980515,7,3056.291667,0,1031,15.60000038,57,0,60,2.099999905
19980515,13,3056.541667,,1028.800049,21.29999924,46,1,230,2.099999905
19980515,19,3056.791667,0,1025.800049,20.79999924,44,1,230,2.099999905
19980516,1,3057.041667,,1026.800049,11.10000038,86,1,0,0
19980516,7,3057.291667,0,1026.599976,12.89999962,73,6,160,1
19980516,13,3057.541667,,1025.800049,19.79999924,46,6,180,5.099999905
19980516,19,3057.791667,0,1024.900024,18.29999924,46,7,190,3.599999905
19980517,1,3058.041667,,1025.699951,10.39999962,85,3,20,0.5
19980517,7,3058.291667,0,1026,11.89999962,79,2,170,1
19980517,13,3058.541667,,1024.5,21.60000038,44,1,200,4.099999905
19980517,19,3058.791667,0,1024.099976,18.29999924,40,2,190,3.599999905
19980518,1,3059.041667,,1024.599976,9.699999809,91,1,0,0
19980518,7,3059.291667,0,1024.800049,11.80000019,84,7,230,1.5
19980518,13,3059.541667,,1022.299988,18.5,57,6,210,4.099999905
19980518,19,3059.791667,0,1020.5,14.10000038,79,7,220,4.099999905
19980519,1,3060.041667,,1018.900024,11.30000019,93,8,210,2.099999905
19980519,7,3060.291667,0,1016.5,10.89999962,81,7,260,2.599999905
19980519,13,3060.541667,,1015.099976,17.70000076,27,5,280,6.199999809
19980519,19,3060.791667,0,1014.700012,14.89999962,27,3,320,4.599999905
19980520,1,3061.041667,,1016.400024,8.800000191,45,5,360,5.099999905
19980520,7,3061.291667,0,1018.400024,8.300000191,56,2,100,1.5
19980520,13,3061.541667,,1015.400024,12.69999981,36,6,250,3.099999905
19980520,19,3061.791667,0,1012.900024,11.30000019,34,7,300,4.599999905
19980521,1,3062.041667,,1011.400024,4.900000095,59,4,320,1.5
19980521,7,3062.291667,0,1009.099976,6.900000095,67,7,210,0.5
19980521,13,3062.541667,,1010,8.600000381,65,6,40,1
19980521,19,3062.791667,0.1,1011.900024,10.60000038,41,5,360,4.599999905
19980522,1,3063.041667,,1016,4.699999809,53,5,330,2.599999905
19980522,7,3063.291667,0,1017.599976,6.199999809,50,2,20,6.699999809
19980522,13,3063.541667,,1016.700012,10.69999981,35,6,20,5.699999809
19980522,19,3063.791667,0,1015.900024,11,35,6,80,4.099999905
19980523,1,3064.041667,,1016.799988,3.5,73,5,10,1
19980523,7,3064.291667,0,1014.599976,6.699999809,67,7,250,1
19980523,13,3064.541667,,1010.099976,13.80000019,48,7,310,2.599999905
19980523,19,3064.791667,0,1008.099976,11.80000019,65,5,190,2.099999905
19980524,1,3065.041667,,1007.400024,8.100000381,91,6,40,1.5
19980524,7,3065.291667,0,1006,8.800000191,81,8,80,1.5
19980524,13,3065.541667,,1004.700012,10.69999981,85,7,70,1.5
19980524,19,3065.791667,3.6,1002.200012,10.80000019,79,8,130,1.5
19980525,1,3066.041667,,1000.700012,8.699999809,92,8,20,3.599999905
19980525,7,3066.291667,2.5,1000.799988,6.5,81,7,40,5.099999905
19980525,13,3066.541667,,1000.700012,10.5,47,7,80,3.099999905
19980525,19,3066.791667,0,999.0999756,11.5,42,3,230,2.599999905
19980526,1,3067.041667,,1000.900024,4.5,95,5,30,4.599999905
19980526,7,3067.291667,0,1003.5,7.199999809,65,7,50,5.099999905
19980526,13,3067.541667,,1007.099976,7,81,8,40,2.599999905
19980526,19,3067.791667,0,1008.200012,8.699999809,60,8,50,3.099999905
19980527,1,3068.041667,,1010.799988,6.099999905,70,6,30,5.099999905
19980527,7,3068.291667,0,1012.599976,9.199999809,60,5,40,3.599999905
19980527,13,3068.541667,,1012.900024,14.39999962,45,6,130,2.599999905
19980527,19,3068.791667,0,1013.200012,13.30000019,56,3,230,2.599999905
19980528,1,3069.041667,,1015.099976,8.899999619,85,5,40,3.099999905
19980528,7,3069.291667,0,1016.200012,11,86,8,20,1.5
19980528,13,3069.541667,,1016.700012,18.20000076,54,4,220,2.599999905
19980528,19,3069.791667,0,1015.700012,18.10000038,50,3,200,2.599999905
19980529,1,3070.041667,,1018,9.699999809,92,1,40,2.099999905
19980529,7,3070.291667,0,1018.099976,13.30000019,79,1,240,1
19980529,13,3070.541667,,1016.700012,23,35,2,190,2.099999905
19980529,19,3070.791667,0,1015.700012,21.89999962,30,2,100,3.099999905
19980530,1,3071.041667,,1018.599976,15.5,67,6,40,2.599999905
19980530,7,3071.291667,0,1019.900024,14.10000038,76,1,140,2.099999905
19980530,13,3071.541667,,1016.900024,21.70000076,51,1,260,2.599999905
19980530,19,3071.791667,0,1014,20.29999924,53,3,190,4.599999905
19980531,1,3072.041667,,1013.400024,12.30000019,82,5,310,1
19980531,7,3072.291667,0,1011.599976,14,85,7,220,1
19980531,13,3072.541667,,1008.200012,21.60000038,43,3,190,6.199999809
19980531,19,3072.791667,0,1006.099976,17.29999924,41,5,180,4.599999905
19980601,1,3073.041667,,1006.400024,11.30000019,84,6,50,3.599999905
19980601,7,3073.291667,0,1008.599976,9.300000191,79,7,40,6.199999809
19980601,13,3073.541667,,1010.299988,11.69999981,73,8,20,5.099999905
19980601,19,3073.791667,0,1010.700012,11.19999981,72,7,70,3.099999905
19980602,1,3074.041667,,1011.200012,8.600000381,81,7,60,3.099999905
19980602,7,3074.291667,1.5,1010.700012,6.900000095,98,8,40,3.599999905
19980602,13,3074.541667,,1010.599976,8.600000381,94,8,40,3.099999905
19980602,19,3074.791667,6.4,1009.799988,9.399999619,89,8,40,3.099999905
19980603,1,3075.041667,,1010.099976,8.5,96,8,40,1.5
19980603,7,3075.291667,0.1,1007.900024,9.199999809,95,8,70,2.599999905
19980603,13,3075.541667,,1004.200012,10.10000038,95,8,60,2.599999905
19980603,19,3075.791667,6.4,1003.700012,11,96,8,160,1.5
19980604,1,3076.041667,,1002.099976,10.60000038,99,8,220,3.599999905
19980604,7,3076.291667,6.4,1004.200012,11,94,7,220,2.599999905
19980604,13,3076.541667,,1006.299988,18.70000076,49,6,200,4.599999905
19980604,19,3076.791667,0,1008.299988,15.80000019,39,7,300,5.099999905
19980605,1,3077.041667,,1013.900024,9,83,7,20,2.599999905
19980605,7,3077.291667,0.5,1018.599976,10.10000038,61,6,10,3.599999905
19980605,13,3077.541667,,1020.099976,15,38,6,180,3.099999905
19980605,19,3077.791667,0,1020.900024,15.10000038,39,5,230,3.599999905
19980606,1,3078.041667,,1022.799988,6.699999809,91,2,40,2.599999905
19980606,7,3078.291667,0,1022,12.30000019,59,4,60,2.599999905
19980606,13,3078.541667,,1018.599976,18.5,39,6,170,3.599999905
19980606,19,3078.791667,0,1015.200012,18.20000076,42,7,160,3.099999905
19980607,1,3079.041667,,1014.900024,13.19999981,67,8,80,2.099999905
19980607,7,3079.291667,5,1011.700012,9.100000381,94,8,40,3.099999905
19980607,13,3079.541667,,1010.799988,10.89999962,87,7,60,2.599999905
19980607,19,3079.791667,0.2,1008.099976,11.69999981,87,8,40,2.599999905
19980608,1,3080.041667,,1003.099976,11.10000038,96,8,40,4.099999905
19980608,7,3080.291667,10.1,1000.900024,11.30000019,96,8,230,2.099999905
19980608,13,3080.541667,,1001.599976,15.19999981,76,6,200,6.199999809
19980608,19,3080.791667,0,1001.400024,14.60000038,74,7,220,7.199999809
19980609,1,3081.041667,,1004,11.30000019,82,5,200,3.099999905
19980609,7,3081.291667,1.4,1004.200012,10.10000038,94,8,230,2.099999905
19980609,13,3081.541667,,1000.799988,12.39999962,96,8,170,1.5
19980609,19,3081.791667,3,999.2000122,13.5,93,8,190,4.599999905
19980610,1,3082.041667,,997.2999878,13.30000019,95,8,200,4.099999905
19980610,7,3082.291667,2,996,13.10000038,95,8,190,3.099999905
19980610,13,3082.541667,,996,14.5,88,8,200,5.099999905
19980610,19,3082.791667,2.6,996.4000244,14.19999981,77,4,200,4.099999905
19980611,1,3083.041667,,997.4000244,11.60000038,86,6,200,3.599999905
19980611,7,3083.291667,0,998.7999878,12.30000019,74,3,210,3.599999905
19980611,13,3083.541667,,1001.5,16.60000038,60,4,180,5.099999905
19980611,19,3083.791667,0,1002.599976,14.39999962,61,1,190,5.099999905
19980612,1,3084.041667,,1004,10.69999981,90,5,170,1.5
19980612,7,3084.291667,0,1004.700012,11.30000019,86,8,40,2.099999905
19980612,13,3084.541667,,1004.299988,17.79999924,51,3,210,2.099999905
19980612,19,3084.791667,0,1003,16.29999924,52,2,230,3.599999905
19980613,1,3085.041667,,1002.700012,9.5,94,6,50,1
19980613,7,3085.291667,0,1002.599976,11.60000038,89,6,230,1.5
19980613,13,3085.541667,,1004.799988,15.60000038,53,4,320,1.5
19980613,19,3085.791667,0.7,1007.5,13.69999981,57,6,20,1.5
19980614,1,3086.041667,,1011.799988,9.100000381,84,5,30,3.099999905
19980614,7,3086.291667,0.1,1014.799988,11.80000019,59,3,40,3.099999905
19980614,13,3086.541667,,1016,17.70000076,47,2,240,3.599999905
19980614,19,3086.791667,0,1017.200012,14.89999962,47,1,200,4.099999905
19980615,1,3087.041667,,1018.200012,6.900000095,79,0,40,3.099999905
19980615,7,3087.291667,0,1018.299988,10.80000019,72,5,0,0
19980615,13,3087.541667,,1015.400024,18.20000076,42,8,10,3.099999905
19980615,19,3087.791667,0,1012.599976,18.79999924,43,8,20,2.099999905
19980616,1,3088.041667,,1010.700012,14.30000019,57,8,20,2.599999905
19980616,7,3088.291667,0.1,1006,11.30000019,82,8,360,3.099999905
19980616,13,3088.541667,,1001.599976,11,90,8,10,4.099999905
19980616,19,3088.791667,16,999,10.89999962,94,8,40,3.099999905
19980617,1,3089.041667,,997.7000122,11,94,8,30,6.699999809
19980617,7,3089.291667,4.1,998.0999756,11.5,90,8,20,4.599999905
19980617,13,3089.541667,,999.0999756,13.39999962,91,8,160,1
19980617,19,3089.791667,9.5,999.5999756,12.5,97,8,220,1.5
19980618,1,3090.041667,,1001.5,10.39999962,94,8,170,1
19980618,7,3090.291667,4,1003.700012,11,83,8,230,2.099999905
19980618,13,3090.541667,,1007.799988,10.10000038,89,8,280,2.099999905
19980618,19,3090.791667,1.1,1009.599976,14.80000019,45,5,310,4.099999905
19980619,1,3091.041667,,1012.700012,9,68,1,320,3.099999905
19980619,7,3091.291667,0,1013.799988,11.60000038,54,2,340,0.5
19980619,13,3091.541667,,1015,16.60000038,42,6,240,3.099999905
19980619,19,3091.791667,0,1016.099976,15.30000019,56,7,190,2.099999905
19980620,1,3092.041667,,1018.400024,10.60000038,79,2,40,2.599999905
19980620,7,3092.291667,0,1019.900024,13.89999962,62,4,20,2.599999905
19980620,13,3092.541667,,1020.099976,18.29999924,55,7,220,2.599999905
19980620,19,3092.791667,0,1019.799988,18.70000076,51,5,250,1
19980621,1,3093.041667,,1020.799988,12.10000038,87,5,40,2.099999905
19980621,7,3093.291667,0,1020.299988,15,74,2,190,1
19980621,13,3093.541667,,1018.200012,22.70000076,48,2,230,2.599999905
19980621,19,3093.791667,0,1016.400024,20.10000038,70,4,220,2.599999905
19980622,1,3094.041667,,1015.700012,15.10000038,92,7,280,0.5
19980622,7,3094.291667,0,1014.700012,13.80000019,74,7,100,3.599999905
19980622,13,3094.541667,,1013.5,13.39999962,80,8,40,3.099999905
19980622,19,3094.791667,0,1012,13.60000038,90,8,20,2.099999905
19980623,1,3095.041667,,1010.599976,12.39999962,96,8,40,2.099999905
19980623,7,3095.291667,3,1009.599976,12.5,96,8,90,2.099999905
19980623,13,3095.541667,,1011.099976,12.39999962,87,8,60,3.599999905
